LSU,2014,"102,321"
LSU,2015,"102,321"
LSU,2016,"102,321"
Marshall,2000,38019.0
Marshall,2001,38019.0
Marshall,2002,38019.0
Marshall,2003,38019.0
Marshall,2004,38019.0
Marshall,2005,38019.0
Marshall,2006,38019.0
Marshall,2007,38019.0
Marshall,2008,38019.0
Marshall,2009,38019.0
Marshall,2010,38019.0
Marshall,2011,38019.0
Marshall,2012,38019.0
Marshall,2013,"38,019"
Marshall,2014,"38,019"
Marshall,2015,"38,019"
Marshall,2016,"38,019"
Maryland,2000,51500.0
Maryland,2001,51500.0
Maryland,2002,51500.0
Maryland,2003,51500.0
Maryland,2004,51500.0
Maryland,2005,51500.0
Maryland,2006,51500.0
Maryland,2007,51500.0
Maryland,2008,51500.0
Maryland,2009,51500.0
Maryland,2010,51500.0
Maryland,2011,51500.0
Maryland,2012,51500.0
Maryland,2013,"51,802"
Maryland,2014,"51,802"
Maryland,2015,"51,802"
Maryland,2016,"51,802"
Massachusetts,2012,17000.0
Massachusetts,2013,"17,000"
Massachusetts,2014,"17,000"
Massachusetts,2015,"17,000"
Massachusetts,2016,"17,000"
Memphis,2000,62380.0
Memphis,2001,62380.0
Memphis,2002,62380.0
Memphis,2003,62380.0
Memphis,2004,62380.0
Memphis,2005,62380.0
Memphis,2006,62380.0
Memphis,2007,62380.0
Memphis,2008,62380.0
Memphis,2009,62380.0
Memphis,2010,62380.0
Memphis,2011,61000.0
Memphis,2012,62380.0
Memphis,2013,"59,308"
Memphis,2014,"59,308"
Memphis,2015,"59,308"
Memphis,2016,"59,308"
Miami (FL),2000,72319.0
Miami (FL),2001,72319.0
Miami (FL),2002,72319.0
Miami (FL),2003,72319.0
Miami (FL),2004,72319.0
Miami (FL),2005,72319.0
Miami (FL),2006,72319.0
Miami (FL),2007,72319.0
Miami (FL),2008,74916.0
Miami (FL),2009,74916.0
Miami (FL),2010,74916.0
Miami (FL),2011,74916.0
Miami (FL),2012,74916.0
Miami (FL),2013,"74,916"
Miami (FL),2014,"74,916"
Miami (FL),2015,"65,326"
